id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,percent_internet_access,student_teacher_ratio
480023109030,0.0446927374301676,0.935483870967742,0.755409219190969,103819.0,22.7899877899878,0.112676056338028,2016-2017,TX,76109,Regular School,High,Yes,0.768,53.37690631808278
480025712354,0.0321897501058873,0.725637808448348,0.610541727672035,46641.0,18.980463980464,0.687657430730479,2016-2017,TX,78204,Regular School,High,Yes,0.768,68.99441340782123
480026411782,0.116781157998037,0.312185779267417,0.708148653256052,39424.0,19.2735042735043,0.860416666666667,2016-2017,TX,78754,Regular School,High,Yes,0.768,59.896283491789106
480027111189,0.0818612666953899,0.577131782945736,0.444980694980695,33596.0,23.3272283272283,0.143478260869565,2016-2017,TX,75243,Regular School,High,Yes,0.768,69.46176650120724
480027412494,0.0965829846582985,0.287326668816511,0.514867617107943,41071.0,23.6446886446886,0.321252059308072,2016-2017,TX,77038,Regular School,High,Yes,0.768,71.24073631365049
480141212313,0.0311903246339911,0.585170340681363,0.427536231884058,39854.0,19.2979242979243,0.298342541436464,2016-2017,TX,78205,Regular School,High,Yes,0.768,70.625
480735000001,0.0868296242247355,0.75896531452087,0.643463497453311,24266.0,24.2796092796093,0.257375381485249,2016-2017,TX,77840,Regular School,High,No,0.768,65.00970294073743
480741000008,0.0595054095826893,0.425641025641026,0.751560549313358,50078.0,18.980463980464,0.360189573459716,2016-2017,TX,79311,Regular School,High,No,0.768,46.27450980392157
480744000010,0.091566265060241,0.353052234109503,0.658269441401972,31894.0,20.2258852258852,0.457844183564568,2016-2017,TX,79603,Regular School,High,No,0.768,76.95661652496185
480744000016,0.0384951881014873,0.650767987065481,0.730909090909091,47830.0,20.3968253968254,0.404255319148936,2016-2017,TX,79605,Regular School,High,No,0.768,66.69588720870773
480744012452,0.0917271407837446,0.601336302895323,0.710227272727273,25571.0,21.6178266178266,0.390625,2016-2017,TX,79601,Regular School,High,No,0.768,82.23234624145786
480747000040,0.0598337950138504,0.581846799580273,0.709883103081828,59107.0,21.984126984127,0.173441734417344,2016-2017,TX,76554,Regular School,High,No,0.768,71.00219918316054
480759000045,0.0728316711997582,0.935212660731949,0.654390934844193,110086.0,23.9133089133089,0.119663648124191,2016-2017,TX,78209,Regular School,High,No,0.768,72.09323335441323
480768000054,0.0524450744153083,0.603202846975089,0.735802469135802,50857.0,20.9340659340659,0.241545893719807,2016-2017,TX,76430,Regular School,High,No,0.768,50.177619893428066
480771000056,0.145847400405132,0.597374179431072,0.681967213114754,47607.0,18.8827838827839,0.618002195389682,2016-2017,TX,77088,Regular School,High,No,0.768,63.95917796728645
480771000057,0.108091967751568,0.0914932680538556,0.443268276546477,30234.0,17.5885225885226,0.760832625318607,2016-2017,TX,77037,Regular School,High,No,0.768,81.0029535599824
480771000063,0.0974304068522484,0.482910003135779,0.708583690987124,51492.0,17.9059829059829,0.617121848739496,2016-2017,TX,77073,Regular School,High,No,0.768,63.354363827549946
480771000066,0.0878995433789954,0.604371584699454,0.42603550295858,51435.0,16.8559218559219,0.667481662591687,2016-2017,TX,77088,Regular School,High,No,0.768,72.00452680718631
480771000076,0.0651881720430108,0.168067226890756,0.653818181818182,28511.0,18.1746031746032,0.797904191616767,2016-2017,TX,77039,Regular School,High,No,0.768,79.94643982356648
480771011879,0.145847400405132,0.597374179431072,0.681967213114754,47607.0,21.6178266178266,0.596371882086168,2016-2017,TX,77088,Regular School,High,No,0.768,99.81429897864439
480778000089,0.0750421585160202,0.765074393108849,0.811850946854001,87170.0,23.4004884004884,0.0629853321829163,2016-2017,TX,76008,Regular School,High,No,0.768,85.84107613368465
480780000092,0.0165837479270315,0.519083969465649,0.768808347062054,54447.0,20.2258852258852,0.486206896551724,2016-2017,TX,78332,Regular School,High,No,0.768,67.71414090217942
